URL d'accès au document;Type de document;Titre;Auteurs;Contributeur;Éditeurs;Date d'édition;Description;Sujet;Nombre de Vues;Code Sdewey;Sdewey;Set OAI;Provenance;Ark Catalogue;Ark Recueil;Droits
https://gallica.bnf.fr/ark:/12148/bpt6k5459873s;monographie;Le revers du prince de Condé en vers burlesques. Et le regret de quitter la ville de Paris, pour aller loger au chasteau de Vincennes.;;;A Paris, chez la vefve d'Antoine Coulon, ruë d'Escosse, aux trois Cramailleres. M. DC. L.;1650;;;12;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33588843q;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k55423036;monographie;Exorcisme du D. Mazarin dans lequel il est conjuré par le parlement et le clergé à sortir du corps d'estat;;;;1649;;;10;94;Histoire de l'Europe;gallica:theme:9:94 ¤ gallica:typedoc:monographies;bnf.fr;cb33381393v;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5426088q;monographie;Requeste à Monseigneur le Mareschal de Villeroy, Gouverneur de la personne du Roy, touchant le retardement de son retour dans sa bonne Ville de Paris. En vers burlesques;;;J. Du Crocq (Paris);1649;;;10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33586261h;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5708009w;monographie;Le corps mourant et lésprit vivant de M. le Duc de Chastillon, mis en vers par M. M. G. A. Elégie;;M. G. A.. Fonction indéterminée;P. Du Pont (Paris);1649;;;8;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33328021m;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5664518r;monographie;L'Avan-coureur de la fin tragique du cardinal Mazarin;S. C. sieur D. P. et l'Anti-Mazarin. Auteur du texte;;[S.l.] M.DC.LI;1651;;;10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb35946450j;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5429365p;monographie;Les triolets royaux presentez à leurs Majestez sur leur retour à Paris;;;A Paris, chez Alexandre Lesselin, ruë de la vieille Bouclerie, proche le Pont sainct Michel. M. DC. XXXXIX. Avec permission.;1649;;;9;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33631493m;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k56133599;monographie;Le Passe-port, et l'adieu de Mazarin . En vers burlesques;;;A Paris, chez Claude Huot. M.DC.XLIX;1649;;;14;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb36121077m;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5426113b;monographie;Cartel aux bons François, pour la majorité du Roy;;;imp. de Ve I. Guillemot (Paris);1651;;;10;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb332816987;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k54259309;monographie;Reflections Politiques et Morales, tant sur la France que sur l'Amérique Par un pauvre Diable.;;;;1652;;;10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33573063q;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5678717j;monographie;Caprice bacchique et burlesque sur la paix.;;;A Paris, M. DC. XLIX.;1649;;France (1643-1715, Louis XIV);10;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb34024636z;cb421401559 ¤ cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k57083288;monographie;Le départ de Julle Mazarin, avec la réponse de l'écho passant par les Bons-hommes aux curieux. (Signé : J. P. N.);;J. P. N.. Fonction indéterminée;;1649;;;6;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33339942h;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k54255031;monographie;Le pronostic sur les affaires de nostre temps;;;imp. de M. Mettayer (Paris);1649;;;10;44;Français;gallica:theme:4:44 ¤ gallica:typedoc:monographies;bnf.fr;cb33555774c;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5610311j;monographie;Le Soldat en peine de prendre party, en vers burlesques;;;J. Guillery (Paris);1649;;;10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb34009787x;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5695178s;monographie;Le diable exorcizé, ou Mazarin chassé de France par le Parlement, et le clergé;;;;1651;;;10;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33345590h;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5620209d;monographie;Songe burlesque de Polichinel sur le despart de Jules Mazarin;;;Ve Musnier (Paris);1649;;;10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb336084314;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5851795h;monographie;Les instantes remonstrances et prières de Mancini au cardinal Mazarin son oncle sur la nécessité qui le presse de sortir hors de France...;;;;1652;;;8;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33432238t;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5619974x;monographie;L'Onophage ou Le mangeur d'ane. Histoire véritable d'un procureur qui a mangé un asne;;;;1649;;;12;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33519411s;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5710221t;monographie;La Berne mazarine , suitte de la Mazarinade;Scarron, Paul (1610-1660). Auteur du texte;;;1651;;;10;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb31308377c;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k54261229;monographie;Le rabais du pain , en vers burlesques;;;C. Huot (Paris);1649;;;10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33562527s;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5426109f;monographie;Les prodiges arrivez à l'emprisonnement, et le triomphe du Duc de Beaufort. En vers burlesques;;;;1650;;;10;44;Français;gallica:theme:4:44 ¤ gallica:typedoc:monographies;bnf.fr;cb33552683b;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5714613w;monographie;Apologie du cardinal burlesque.;;;A Paris, M. DC. XLIX.;1649;;;12;20;Religion:Généralités;gallica:theme:2:20 ¤ gallica:typedoc:monographies;bnf.fr;cb359441491;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5722086c;monographie;Suite des triolets royaux, sur ce qui s'est passé de plus remarquable depuis le retour de leurs Majestez à Paris, tant le jour de la feste de S. Louys qu'autres jours.;;;A Paris, chez Alexandre Lesselin, ruë de la vieille Bouclerie, proche le Pont sainct Michel. M. DC. XXXXIX. Avec permission.;1649;;;14;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33616208s;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k55774332;monographie;Les Délices de la paix, représentez par les estats et les villes de ce royaume, par le sieur Bertaut;Bertaut. Auteur du texte;;N. Jacquard (Paris);1649;;;22;944;Histoire de France;gallica:theme:9:944 ¤ gallica:typedoc:monographies;bnf.fr;cb300945179;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k64671418;monographie;Inventaire des merveilles du monde rencontrées dans le palais du cardinal Mazarin.;;;A Paris, chez Rolin de La Haye, ruë d'Escosse, prés le Puits Certain. M. DC. XLIX.;1649;;;18;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33438180s;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5543038p;monographie;La piece de cabinet , dédiée aux poëtes du temps;Carneau, Etienne (1610-1671). Auteur du texte;;A Paris, chez Jean Paslé, au Palais, à l'entrée de la Salle Dauphine, à la Pomme d'or couronnée. M. DC. XLVIII. Avec permission;1648;;;18;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33987881q;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5723529c;monographie;Salade en responce à la saulce au poulet, par B. B. G.;;B. B. G.. Fonction indéterminée;M. DC. XLIX.;1649;;;10;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33595048q;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5707873h;monographie;Satire sur le grand adieu des niepces de Mazarin à la France, avec une plaisante description de leurs entreprises. En vers burlesques;;;C. Morlot (Paris);1649;;;10;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33596435q;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5429582w;monographie;Triolets prophétiques sur la naissance du Prince Duc de Valois;;;P. du Pont (Paris);1650;;;12;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33631491x;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k63550819;monographie;Seconde relation contenant la reprise de l'amiral de Naples par les Espagnols : et de ce qui s'est passé dans les mers de Brouage, entre les armées navales depuis le combat du neuvième aoust 1652 jusques au seizième dudit mois avec la prise de la grande galère du comte de Doignon, de son brigantin, de son traversier et de deux vaisseaux chargez de Molues;;;N. et J. de La Coste (Paris);1652;;;16;35;Administration publique;gallica:theme:3:35 ¤ gallica:typedoc:monographies;bnf.fr;cb34087253d;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5544166n;monographie;Lettre surprise escrite a Jules Mazarin, par ses niepces . Burlesques;;;J. Guillery (Paris);1649;;;10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33456063v;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5661794w;monographie;Advis politique au Roy pendant l'année de sa majorité;;;;1651;;;10;32;Science politique;gallica:theme:3:32 ¤ gallica:typedoc:monographies;bnf.fr;cb332539320;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k54254985;monographie;Requeste de la justice, au Parlement contre un de ses principaux ministres, ses adherans et complices, papetiers et torche-cul du Mazarin, avec les noms des principaux Mazarins qui y ont assisté. [Signé : Prevost.];Prévost (01). Auteur du texte;;impr. de Vve I. Guillemot (Paris);1652;;;10;44;Français;gallica:theme:4:44 ¤ gallica:typedoc:monographies;bnf.fr;cb31149507g;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5426111h;monographie;Le retour et restablissement des arts et mestiers. Vers burlesques;;;;1649;;;10;44;Français;gallica:theme:4:44 ¤ gallica:typedoc:monographies;bnf.fr;cb335880456;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k54285014;monographie;Les regrets de l'absence du Roy.;;;;1649;;France (1643-1715, Louis XIV);10;;;gallica:typedoc:monographies;bnf.fr;cb34024716m;cb421401559 ¤ cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k55769552;monographie;L'adieu burlesque de la France à la guerre;;;A Paris, chez Pierre Du Pont, au Mont S. Hilaire, ruë d'Escosse. M. DC. XLIX. Avec permission.;1649;;;10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb361210737;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5700824v;monographie;Le Parlement burlesque de Ponthoise , contenant les noms de tous les présidens et conseillers renégats qui composent ledit Parlement, ensemble les harangues burlesques faites par le prétendu premier président;;Duval, Jean (16..-1680). Auteur présumé du texte, Scarron, Paul (1610-1660). Auteur présumé du texte;;1652;;;10;944;Histoire de France;gallica:corpus:IledeFr1 ¤ gallica:theme:9:944 ¤ gallica:typedoc:monographies;bnf.fr;cb30390475r;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5612926p;monographie;Le tombeau de la paix.;;;M. DC. XLIX.;1649;;;14;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb336269156;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5426942t;monographie;La vie infame de la Maltoute. Dédié aux curieux par les peuples de Paris. (Fait par L. C. artillerie);;"L.-C. (18..-18.. ; maître de pension). Fonction indéterminée";F. Musnier (Paris);1649;;;10;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb336445349;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5429550x;monographie;La resjouissance publique et banquet provincial au retour du Roy en sa bonne ville de Paris . Par le S. D. L. C.;;;A Paris, chez Pierre Margat, & Thomas la Carriere, sur le quay de Gesvres à l'Oyseau de Paradis. M. DC. XLIX. Avec permission;1649;;;26;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb335781260;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k57235353;monographie;Le pact de Mazarin avec le démon;;;;1649;;;10;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33523849b;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5662466v;monographie;Le combat furieux de deux Italiens en vers burlesques;;;S. Martin (Paris);1649;;;14;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33312062j;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5849022d;monographie;Imprécation comique ou la Plainte des comédiens sur la guerre passée;;;;1649;;;14;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb34008188c;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5429174z;monographie;Triolets de Sainct-Germain;Scarron, Paul (1610-1660). Auteur du texte;;[s.n.];1649;;;10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb31308389c;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5598027t;monographie;Le Tempérament amphibologique des testicules de Mazarin, avec sa médecine, par Maistre Jan Chapoli, son médecin ordinaire;Chapoli, Jan. Auteur du texte;;;1651;;;14;44;Français;gallica:theme:4:44 ¤ gallica:typedoc:monographies;bnf.fr;cb302213900;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5427569d;monographie;La promenade des bourgeois de Paris au camp de Ville-Juifve, en vers burlesques;;;;1649;;;14;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33555580r;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k56119219;monographie;Le pot poury burlesque de toute l'histoire de ce temps;;;P. du Pont (Paris);1649;;;10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33544225b;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k57077483;monographie;Les sept arts libéraux de la cour. En vers burlesques;;;;1649;;;14;70;Arts et loisirs:Généralités;gallica:theme:7:70 ¤ gallica:typedoc:monographies;bnf.fr;cb33601375s;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5710029f;monographie;Presages burlesques sur la fortune de Mazarin.;;;A Paris, M. DC. LII.;1652;;;10;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb335481340;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k54275739;monographie;Vers à la Fronde sur la mode des hommes, presentez aux curieux du temps;;;A. Lesselin (Paris);1650;;;14;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33641180n;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5612964c;monographie;Le petit David de la maison royalle, contre le géant machiavéliste et le monstre Mazarin;;;;1651;;;14;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33532036r;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5610574r;monographie;Le dueil de Paris sur l'eloignement du Roy.;;;A Paris, M. DC. XLIX.;1649;;France (1643-1715, Louis XIV);10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33342896p;cb421393414 ¤ cb421401559;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k55771405;monographie;L'Agatonphile de la France;;;A Paris, M.DC.XLIX;1649;;;14;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb332356238;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5684534d;monographie;Balet ridicule des nièces de Mazarin, ou leur Théâtre renversé en France, par P. D. P., sieur de Carigny;Carigny, P. D. P., sieur de. Auteur du texte;;F. Musnier (Paris);1649;;;14;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb30196561f;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k6479314z;monographie;Revelation du jeusneur ou vendeur de gris, estably dans le parvis de Nostre-Dame, contenant les remedes necessaires à la maladie de l'Estat.;;;A Paris, M. DC. XLIX.;1649;;;22;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33588632h;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5542292v;monographie;Soupirs françois, sur la paix italienne.;Davenne, François (1616-170.?). Auteur du texte, Duval, Jean (16..-1680). Auteur du texte;;Jouxte la copie imprimée à Anvers. M. DC. XLIX.;1649;;France (1643-1715, Louis XIV);10;94;Histoire de l'Europe;gallica:theme:9:94 ¤ gallica:typedoc:monographies;bnf.fr;cb33608959w;cb421393414 ¤ cb421401559;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5427526n;monographie;Le retour du prince de Condé dans le ventre de sa mere. Unde exeunt flumina inde revertuntur.;;;M. DC. L.;1650;;;14;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33588022j;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5719899n;monographie;Le Te Deum françois ou Cantique royal sur la delivrance de Messieurs les Princes et la fuite du Mazarin;;;;1651;;;18;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb336224929;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5819042b;monographie;Le voyage de la France à S. Germain, avec ses plaintes à la Reine, contre le cardinal Mazarin. Et ses prières pour la Paix, & le retour de leurs Majestez à Paris, par L. B. E. S. D. G. M. O. D. R.;;L. B. E. S. D. G. M. O. D. R.. Fonction indéterminée;A Paris, M. DC. XLIX.;1649;;France (1643-1715, Louis XIV);17;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb336489889;cb421393414 ¤ cb421401559;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5814870v;monographie;Les visages qui se desmonte [sic] en la cour espagnolle et italienne.;;;[S.l.n.d.];1649;;;14;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33646291s;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5723662b;monographie;L'Outrecuidance présomption du cardinal Mazarin dans le mariage de sa niepce;;;;1649;;;18;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb335234346;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k57017094;monographie;L'examen des princes pour gaigner le Jubilé dans le bois de Vincenne.;;;[S.l., ca 1650];1649-1650;;;14;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33379285p;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5427529w;monographie;Relation burlesque véritable de tout ce qui s'est passé dans la Fronde de Paris jusques à présent, envoyée au cardinal Mazarin par un provincial [Scarron], ou Histoire burlesque du ministère et des disgrâces du cardinal Mazarin;Scarron, Paul (1610-1660). Auteur du texte;;;1652;;;16;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb31308386b;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5849027g;monographie;Le paranimphe du roy. Par Nicolas Jamin tourangeau.;Jamin, Nicolas (16..?-16..). Auteur du texte;;A Paris chez Nicolas Gasse, au mont sainct Hilaire, prés la cour d'Albret. M. DC. XLIX. Avec permission.;1649;;;18;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb30644272m;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5660474s;monographie;Apologie pour la :deffence: +défense+ du cardinal Mazarin . Aliud in ore promptum, aliud in pectore reconditum;;;[S.l.] M.DC, XLIX;1649;;;12;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb35944152x;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k57199107;monographie;Paris débloqué, ou les passages ouverts. En vers burlesques.;;;A Paris, chez Claude Huot, ruë S. Jacques, proche les Jacobins, au pied de la Biche. M. DC. XLIX. Avec permission.;1649;;;18;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33526298m;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5613649z;monographie;"La hecatombe prophetique, ou Les cent centuries de Dom Pedro Oloso, gentil-homme venitien, astrologue de la république de Venize. Où l'on recognoistra l'heureuse entreprise de Messieurs les Princes ; Et la perte du Cardinal Mazarin. Presenté ason Altesse Royalle.";Oloso, Pedro. Auteur du texte;;A Paris, Chez Laurens Lormeau, ruë S. Jacques à la Croix d'Or, devant S. Benoist. M. DC. LII.;1652;;;26;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb310362600;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5723644d;monographie;L'Oye Royalle, tirée devant leurs Maiestez. Prosopopée : ou, l'Oye qui parle;;;chez Denys Langlois (A Paris);1649;;;14;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33518634r;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k56119160;monographie;Plainte du Carnaval et de la foire S. Germain, en vers burlesques;;;C. Huot (Paris);1649;;;10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb335393635;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k55455240;monographie;L'Oygnon, ou L'union, qui fait mal à Mazarin , avec quelques autres pièces du temps, contre luy;;;[s.n.] (Paris);1649;;;14;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33518637s;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5613181f;monographie;Le Panégyrique de Monseigneur le Duc de Beaufort Pair de France;;;J. Ducrocq (Paris);1649;;;16;944;Histoire de France;gallica:theme:9:944 ¤ gallica:typedoc:monographies;bnf.fr;cb335248634;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5542391s;monographie;Lettre a monsieur le cardinal, burlesque.;Laffemas, Laurent de. Auteur du texte;;A Paris, chez Arnould Cotinet, ruë des Carmes, au petit Jesus. M. DC. XLIX. Avec permission.;1649;;France (1643-1715, Louis XIV);22;;;gallica:typedoc:monographies;bnf.fr;cb34024765t;cb421393414 ¤ cb421401559;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5429541z;monographie;Les veritables souspirs franc̜ois, sur le départ de Son Eminence et de ces savonnettes;;;[Paris?] M.DC.LI;1651;;;14;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33640433q;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5851853h;monographie;La Guerre burlesque, ou l'Injustice terrassée aux pieds de M. de Beaufort [par de La Frenaye];La Frenaye, De (01). Auteur du texte;;impr. de N. Jacquard (Paris);1649;;;18;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb30717181k;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5577346b;monographie;L'Anti-libelle, en vers burlesques;;;A Paris, chez Pierre Du Pont. M.DC.XLIX;1649;;;14;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb36121075x;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5426119t;monographie;La quatriesme partie du Parlement burlesque de Ponthoise, ou La response au libellé impertinent intitulé Le Parlement burlesque de Paris, Par l'Autheur de la premiere, seconde & troisiesme Partie.;;;A Paris, De l'imprimerie de la Veufve J. Guillemot, Imprimeuse ordinaire de Son Altesse Royale, ruë des Marmouzets, proche l'Eglise de la Magdeleine. M. DC. LII.;1652;;;10;84;Littérature francophone;gallica:corpus:IledeFr1 ¤ gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33560003x;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k54295357;monographie;Remerciment de Paris à Monseigneur le Duc d'Orleans pour le retour du Roy et de la Reyne;;;D. Langlois (Paris);1649;;;20;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33580935f;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5543086r;monographie;Lettre du vray soldat françois au cavalier Georges : en suitte de la lettre à Mr le Cardinal, burlesque.;Longin-Toupin. Auteur du texte;;A Paris, chez Denys Langlois, au mont S. Hilaire, à l'enseigne du Pelican. M. DC. XLIX. Avec permission.;1649;;;22;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb308307009;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5846968k;monographie;Le Jugement criminel rendu contre la synagogue des fripiers, portant que ceux de leur nombre qui se trouveront circoncis (qui est la marque de la Juifverie) seront chastrez ric à ric, afin que la race en demeure à jamais esteinte dans Paris;;;;1652;;;10;34;Droit;gallica:theme:3:34 ¤ gallica:typedoc:monographies;bnf.fr;cb334435441;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k54275257;monographie;Les Illustres veritez de Mgr le Prince, ode. [Signé : Robinet de Saint-Jean.];Robinet, Charles (1608?-1698). Auteur du texte;;F. Noel (Paris);1651;;;22;80;Littérature:Généralités;gallica:corpus:LangRous1 ¤ gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb31228220c;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k65127904;monographie;Le cours de la Reyne : ou, Le grand promenoir des Parisiens.;;;A Paris, chez Denys Langlois, au mont S. Hilaire, à l'enseigne du Pélican. Et en sa boutique au bout du Pont-neuf, vers l'Eschole. M. DC. XLIX.;1649;;;20;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33330998z;cb421393414;domaine public
